transaction_id,day_index,policy_name,policy_action,sent_to_analyst,analyst_reviewed,review_queue_overflow,expected_review_value
TXN_000016237,17,strict_threshold,allow,0,0,0,6.0297
TXN_000016219,17,strict_threshold,allow,0,0,0,-1.1147
TXN_000016452,17,strict_threshold,allow,0,0,0,15.0643
TXN_000016400,17,strict_threshold,allow,0,0,0,-2.6749
TXN_000016564,17,strict_threshold,allow,0,0,0,2.5316
TXN_000016799,17,strict_threshold,allow,0,0,0,-3.6035
TXN_000016755,17,strict_threshold,allow,0,0,0,0.0374
TXN_000016206,17,strict_threshold,allow,0,0,0,-3.4575
TXN_000016618,17,strict_threshold,allow,0,0,0,-1.3918
TXN_000016339,17,strict_threshold,allow,0,0,0,4.1396
TXN_000016260,17,strict_threshold,allow,0,0,0,-3.566
TXN_000016314,17,strict_threshold,allow,0,0,0,3.8466
TXN_000016252,17,strict_threshold,allow,0,0,0,-1.1883
TXN_000016313,17,strict_threshold,allow,0,0,0,0.1051
TXN_000016692,17,strict_threshold,allow,0,0,0,-0.9875
TXN_000016725,17,strict_threshold,allow,0,0,0,0.062
TXN_000016609,17,strict_threshold,allow,0,0,0,0.3878
TXN_000016748,17,strict_threshold,allow,0,0,0,-3.2377
TXN_000016891,17,strict_threshold,allow,0,0,0,-2.4098
TXN_000016867,17,strict_threshold,allow,0,0,0,-0.9896
TXN_000016525,17,strict_threshold,allow,0,0,0,-0.1544
TXN_000016516,17,strict_threshold,allow,0,0,0,-2.0544
TXN_000016145,17,strict_threshold,allow,0,0,0,-2.9758
TXN_000016181,17,strict_threshold,allow,0,0,0,-4.1989
TXN_000016830,17,strict_threshold,allow,0,0,0,3.4067
TXN_000016580,17,strict_threshold,allow,0,0,0,-0.0234
TXN_000016440,17,strict_threshold,allow,0,0,0,1.3065
TXN_000016484,17,strict_threshold,allow,0,0,0,0.1659
TXN_000016136,17,strict_threshold,allow,0,0,0,-1.4616
TXN_000016531,17,strict_threshold,allow,0,0,0,-3.0947
TXN_000016368,17,strict_threshold,allow,0,0,0,3.1149
TXN_000016101,17,strict_threshold,allow,0,0,0,-1.708
TXN_000016090,17,strict_threshold,allow,0,0,0,-0.2384
TXN_000016701,17,strict_threshold,allow,0,0,0,3.0753
TXN_000016908,17,strict_threshold,allow,0,0,0,-2.3892
TXN_000016639,17,strict_threshold,allow,0,0,0,-4.3331
TXN_000016696,17,strict_threshold,allow,0,0,0,-3.9915
TXN_000016656,17,strict_threshold,allow,0,0,0,33.4461
TXN_000016636,17,strict_threshold,allow,0,0,0,1.327
TXN_000016210,17,strict_threshold,allow,0,0,0,-3.9168
TXN_000016087,17,strict_threshold,allow,0,0,0,-4.0512
TXN_000016100,17,strict_threshold,allow,0,0,0,2.5244
TXN_000016529,17,strict_threshold,allow,0,0,0,1.8897
TXN_000016839,17,strict_threshold,allow,0,0,0,-1.4386
TXN_000016160,17,strict_threshold,allow,0,0,0,-3.0653
TXN_000016417,17,strict_threshold,allow,0,0,0,-4.5774
TXN_000016450,17,strict_threshold,allow,0,0,0,-2.3269
TXN_000016074,17,strict_threshold,allow,0,0,0,6.6352
TXN_000016446,17,strict_threshold,allow,0,0,0,14.9034
TXN_000016887,17,strict_threshold,allow,0,0,0,-2.4346
TXN_000016475,17,strict_threshold,allow,0,0,0,-3.9926
TXN_000016902,17,strict_threshold,allow,0,0,0,-3.9956
TXN_000016437,17,strict_threshold,allow,0,0,0,5.6968
TXN_000016530,17,strict_threshold,allow,0,0,0,0.0051
TXN_000016424,17,strict_threshold,allow,0,0,0,1.8342
TXN_000016803,17,strict_threshold,allow,0,0,0,-3.4772
TXN_000016232,17,strict_threshold,allow,0,0,0,-2.9602
TXN_000016362,17,strict_threshold,allow,0,0,0,-2.1148
TXN_000016838,17,strict_threshold,allow,0,0,0,-3.0554
TXN_000016148,17,strict_threshold,allow,0,0,0,5.3756
TXN_000016858,17,strict_threshold,allow,0,0,0,-3.356
TXN_000016781,17,strict_threshold,allow,0,0,0,-0.3492
TXN_000016389,17,strict_threshold,allow,0,0,0,22.8732
TXN_000016333,17,strict_threshold,allow,0,0,0,-3.2771
TXN_000016598,17,strict_threshold,allow,0,0,0,-4.4889
TXN_000016356,17,strict_threshold,allow,0,0,0,-3.6087
TXN_000016601,17,strict_threshold,allow,0,0,0,-2.3825
TXN_000016608,17,strict_threshold,allow,0,0,0,-3.4335
TXN_000016615,17,strict_threshold,allow,0,0,0,-1.2541
TXN_000016577,17,strict_threshold,allow,0,0,0,2.1624
TXN_000016688,17,strict_threshold,allow,0,0,0,-0.0288
TXN_000016693,17,strict_threshold,allow,0,0,0,0.8988
TXN_000016653,17,strict_threshold,allow,0,0,0,-4.0082
TXN_000016654,17,strict_threshold,allow,0,0,0,0.466
TXN_000016935,17,strict_threshold,allow,0,0,0,21.8054
TXN_000016670,17,strict_threshold,allow,0,0,0,0.8971
TXN_000016666,17,strict_threshold,allow,0,0,0,1.8196
TXN_000016309,17,strict_threshold,allow,0,0,0,0.167
TXN_000016662,17,strict_threshold,allow,0,0,0,-0.4214
TXN_000016249,17,strict_threshold,allow,0,0,0,2.4031
TXN_000016258,17,strict_threshold,allow,0,0,0,-3.5407
TXN_000016264,17,strict_threshold,allow,0,0,0,-4.7116
TXN_000016257,17,strict_threshold,allow,0,0,0,-3.5939
TXN_000016631,17,strict_threshold,allow,0,0,0,-0.8033
TXN_000016270,17,strict_threshold,allow,0,0,0,-3.9303
TXN_000016279,17,strict_threshold,allow,0,0,0,-4.7184
TXN_000016327,17,strict_threshold,allow,0,0,0,-3.4979
TXN_000016220,17,strict_threshold,allow,0,0,0,0.9751
TXN_000016777,17,strict_threshold,allow,0,0,0,-1.8615
TXN_000016358,17,strict_threshold,allow,0,0,0,2.0423
TXN_000016230,17,strict_threshold,allow,0,0,0,-1.897
TXN_000016217,17,strict_threshold,allow,0,0,0,6.5274
TXN_000016204,17,strict_threshold,allow,0,0,0,-3.4064
TXN_000016561,17,strict_threshold,allow,0,0,0,20.7502
TXN_000016197,17,strict_threshold,allow,0,0,0,-2.7182
TXN_000016173,17,strict_threshold,allow,0,0,0,-2.6803
TXN_000016167,17,strict_threshold,allow,0,0,0,-3.9595
TXN_000016558,17,strict_threshold,allow,0,0,0,-3.7352
TXN_000016812,17,strict_threshold,allow,0,0,0,-0.9159
TXN_000016365,17,strict_threshold,allow,0,0,0,-3.243
TXN_000016369,17,strict_threshold,allow,0,0,0,3.2946
TXN_000016518,17,strict_threshold,allow,0,0,0,-4.155
TXN_000016821,17,strict_threshold,allow,0,0,0,-2.3711
TXN_000016872,17,strict_threshold,allow,0,0,0,-0.0499
TXN_000016121,17,strict_threshold,allow,0,0,0,-2.7867
TXN_000016135,17,strict_threshold,allow,0,0,0,0.3595
TXN_000016141,17,strict_threshold,allow,0,0,0,0.069
TXN_000016435,17,strict_threshold,allow,0,0,0,3.0342
TXN_000016488,17,strict_threshold,allow,0,0,0,8.1929
TXN_000016912,17,strict_threshold,allow,0,0,0,-3.696
TXN_000016076,17,strict_threshold,allow,0,0,0,-2.5777
TXN_000016895,17,strict_threshold,allow,0,0,0,-3.6705
TXN_000016133,17,strict_threshold,allow,0,0,0,-4.9836
TXN_000016884,17,strict_threshold,allow,0,0,0,-4.8327
TXN_000016445,17,strict_threshold,allow,0,0,0,-2.312
TXN_000016880,17,strict_threshold,allow,0,0,0,-3.1378
TXN_000016864,17,strict_threshold,allow,0,0,0,-2.0578
TXN_000016139,17,strict_threshold,allow,0,0,0,-1.6848
TXN_000016849,17,strict_threshold,allow,0,0,0,0.5329
TXN_000016137,17,strict_threshold,allow,0,0,0,-4.5863
TXN_000016166,17,strict_threshold,allow,0,0,0,2.8526
TXN_000016483,17,strict_threshold,allow,0,0,0,4.1753
TXN_000016834,17,strict_threshold,allow,0,0,0,1.92
TXN_000016931,17,strict_threshold,allow,0,0,0,-1.7066
TXN_000016589,17,strict_threshold,allow,0,0,0,1.4418
TXN_000016624,17,strict_threshold,allow,0,0,0,1.5291
TXN_000016346,17,strict_threshold,allow,0,0,0,0.0814
TXN_000016606,17,strict_threshold,allow,0,0,0,0.1981
TXN_000016698,17,strict_threshold,allow,0,0,0,-2.1525
TXN_000016367,17,strict_threshold,allow,0,0,0,-2.5304
TXN_000016543,17,strict_threshold,allow,0,0,0,-0.0079
TXN_000016764,17,strict_threshold,allow,0,0,0,2.9617
TXN_000016254,17,strict_threshold,allow,0,0,0,3.5706
TXN_000016253,17,strict_threshold,allow,0,0,0,-4.2166
TXN_000016250,17,strict_threshold,allow,0,0,0,-3.4824
TXN_000016544,17,strict_threshold,allow,0,0,0,-0.6061
TXN_000016765,17,strict_threshold,allow,0,0,0,-3.9142
TXN_000016520,17,strict_threshold,allow,0,0,0,3.6987
TXN_000016780,17,strict_threshold,allow,0,0,0,6.4272
TXN_000016783,17,strict_threshold,allow,0,0,0,-2.9508
TXN_000016769,17,strict_threshold,allow,0,0,0,12.2347
TXN_000016528,17,strict_threshold,allow,0,0,0,-2.7323
TXN_000016179,17,strict_threshold,allow,0,0,0,-2.6456
TXN_000016802,17,strict_threshold,allow,0,0,0,-3.7288
TXN_000016582,17,strict_threshold,allow,0,0,0,-3.3447
TXN_000016288,17,strict_threshold,allow,0,0,0,-3.1572
TXN_000016661,17,strict_threshold,allow,0,0,0,-4.5236
TXN_000016297,17,strict_threshold,allow,0,0,0,5.5751
TXN_000016334,17,strict_threshold,allow,0,0,0,-2.2382
TXN_000016933,17,strict_threshold,allow,0,0,0,-3.3311
TXN_000016321,17,strict_threshold,allow,0,0,0,-2.3435
TXN_000016238,17,strict_threshold,allow,0,0,0,-3.0161
TXN_000016265,17,strict_threshold,allow,0,0,0,-4.2024
TXN_000016559,17,strict_threshold,allow,0,0,0,-3.3251
TXN_000016766,17,strict_threshold,allow,0,0,0,7.0237
TXN_000016736,17,strict_threshold,allow,0,0,0,8.0097
TXN_000016306,17,strict_threshold,allow,0,0,0,-2.9173
TXN_000016658,17,strict_threshold,allow,0,0,0,-0.5993
TXN_000016674,17,strict_threshold,allow,0,0,0,-2.856
TXN_000016359,17,strict_threshold,allow,0,0,0,-4.0938
TXN_000016790,17,strict_threshold,allow,0,0,0,0.0985
TXN_000016789,17,strict_threshold,allow,0,0,0,-4.068
TXN_000016476,17,strict_threshold,allow,0,0,0,0.048
TXN_000016854,17,strict_threshold,allow,0,0,0,1.7302
TXN_000016844,17,strict_threshold,allow,0,0,0,0.0724
TXN_000016391,17,strict_threshold,allow,0,0,0,-3.3191
TXN_000016713,17,strict_threshold,allow,0,0,0,-2.4814
TXN_000016235,17,strict_threshold,allow,0,0,0,-2.1186
TXN_000016612,17,strict_threshold,allow,0,0,0,3.0899
TXN_000016319,17,strict_threshold,allow,0,0,0,16.0034
TXN_000016621,17,strict_threshold,allow,0,0,0,-4.564
TXN_000016105,17,strict_threshold,allow,0,0,0,4.6127
TXN_000016759,17,strict_threshold,allow,0,0,0,-1.7689
TXN_000016394,17,strict_threshold,allow,0,0,0,8.7258
TXN_000016532,17,strict_threshold,allow,0,0,0,-4.3935
TXN_000016171,17,strict_threshold,allow,0,0,0,-3.4519
TXN_000016207,17,strict_threshold,allow,0,0,0,-1.8598
TXN_000016771,17,strict_threshold,allow,0,0,0,-4.8536
TXN_000016526,17,strict_threshold,allow,0,0,0,-2.3615
TXN_000016804,17,strict_threshold,allow,0,0,0,-3.8434
TXN_000016922,17,strict_threshold,allow,0,0,0,-4.0225
TXN_000016080,17,strict_threshold,allow,0,0,0,-3.6024
TXN_000016344,17,strict_threshold,allow,0,0,0,-1.1057
TXN_000016605,17,strict_threshold,allow,0,0,0,-2.8085
TXN_000016593,17,strict_threshold,allow,0,0,0,3.495
TXN_000016663,17,strict_threshold,allow,0,0,0,-3.3422
TXN_000016860,17,strict_threshold,allow,0,0,0,-3.3924
TXN_000016870,17,strict_threshold,allow,0,0,0,-4.0785
TXN_000016427,17,strict_threshold,allow,0,0,0,-1.8832
TXN_000016438,17,strict_threshold,allow,0,0,0,-3.2589
TXN_000016481,17,strict_threshold,allow,0,0,0,1.8947
TXN_000016153,17,strict_threshold,allow,0,0,0,0.2719
TXN_000016126,17,strict_threshold,allow,0,0,0,-2.869
TXN_000016453,17,strict_threshold,allow,0,0,0,-3.3384
TXN_000016110,17,strict_threshold,allow,0,0,0,-2.2994
TXN_000016102,17,strict_threshold,allow,0,0,0,-1.7875
TXN_000016332,17,strict_threshold,allow,0,0,0,-3.9865
TXN_000016630,17,strict_threshold,allow,0,0,0,-3.5435
TXN_000016403,17,strict_threshold,allow,0,0,0,-4.5663
TXN_000016519,17,strict_threshold,allow,0,0,0,-4.6325
TXN_000016556,17,strict_threshold,allow,0,0,0,-4.2774
TXN_000016247,17,strict_threshold,allow,0,0,0,1.0727
TXN_000016224,17,strict_threshold,allow,0,0,0,5.1494
TXN_000016740,17,strict_threshold,allow,0,0,0,0.0449
TXN_000016401,17,strict_threshold,allow,0,0,0,-1.369
TXN_000016398,17,strict_threshold,allow,0,0,0,-4.46
TXN_000016506,17,strict_threshold,allow,0,0,0,-1.0152
TXN_000016820,17,strict_threshold,allow,0,0,0,0.7817
TXN_000016542,17,strict_threshold,allow,0,0,0,1.3038
TXN_000016418,17,strict_threshold,allow,0,0,0,-2.7424
TXN_000016534,17,strict_threshold,allow,0,0,0,41.8066
TXN_000016524,17,strict_threshold,allow,0,0,0,-1.4304
TXN_000016773,17,strict_threshold,allow,0,0,0,-3.8142
TXN_000016190,17,strict_threshold,allow,0,0,0,-4.1584
TXN_000016810,17,strict_threshold,allow,0,0,0,-3.8491
TXN_000016419,17,strict_threshold,allow,0,0,0,3.3549
TXN_000016657,17,strict_threshold,allow,0,0,0,-1.1927
TXN_000016560,17,strict_threshold,allow,0,0,0,-1.4923
TXN_000016351,17,strict_threshold,allow,0,0,0,0.3689
TXN_000016573,17,strict_threshold,allow,0,0,0,-2.904
TXN_000016749,17,strict_threshold,allow,0,0,0,-4.603
TXN_000016246,17,strict_threshold,allow,0,0,0,-1.1628
TXN_000016390,17,strict_threshold,allow,0,0,0,-2.0362
TXN_000016240,17,strict_threshold,allow,0,0,0,-4.1703
TXN_000016672,17,strict_threshold,allow,0,0,0,-4.5595
TXN_000016370,17,strict_threshold,allow,0,0,0,-2.7161
TXN_000016679,17,strict_threshold,allow,0,0,0,10.0567
TXN_000016155,17,strict_threshold,allow,0,0,0,0.266
TXN_000016833,17,strict_threshold,allow,0,0,0,-3.0863
TXN_000016875,17,strict_threshold,allow,0,0,0,-3.8412
TXN_000016859,17,strict_threshold,allow,0,0,0,-2.6031
TXN_000016857,17,strict_threshold,allow,0,0,0,-3.1525
TXN_000016138,17,strict_threshold,allow,0,0,0,-4.8681
TXN_000016890,17,strict_threshold,allow,0,0,0,-0.4777
TXN_000016156,17,strict_threshold,allow,0,0,0,-2.711
TXN_000016847,17,strict_threshold,allow,0,0,0,-2.9911
TXN_000016444,17,strict_threshold,allow,0,0,0,-2.6658
TXN_000016794,17,strict_threshold,allow,0,0,0,-3.1497
TXN_000016413,17,strict_threshold,allow,0,0,0,-1.2229
TXN_000016500,17,strict_threshold,allow,0,0,0,-3.1543
TXN_000016276,17,strict_threshold,allow,0,0,0,-2.6071
TXN_000016381,17,strict_threshold,allow,0,0,0,-3.574
TXN_000016393,17,strict_threshold,allow,0,0,0,-2.5218
TXN_000016745,17,strict_threshold,allow,0,0,0,-3.2536
TXN_000016395,17,strict_threshold,allow,0,0,0,-2.4369
TXN_000016832,17,strict_threshold,allow,0,0,0,1.4971
TXN_000016392,17,strict_threshold,allow,0,0,0,-4.1563
TXN_000016211,17,strict_threshold,allow,0,0,0,-4.1964
TXN_000016510,17,strict_threshold,allow,0,0,0,4.9367
TXN_000016373,17,strict_threshold,allow,0,0,0,-4.5421
TXN_000016272,17,strict_threshold,allow,0,0,0,1.1995
TXN_000016690,17,strict_threshold,allow,0,0,0,-4.0097
TXN_000016364,17,strict_threshold,allow,0,0,0,-5.0611
TXN_000016568,17,strict_threshold,allow,0,0,0,-3.7886
TXN_000016361,17,strict_threshold,allow,0,0,0,-4.6225
TXN_000016287,17,strict_threshold,allow,0,0,0,-4.7855
TXN_000016640,17,strict_threshold,allow,0,0,0,-4.5047
TXN_000016303,17,strict_threshold,allow,0,0,0,-4.1173
TXN_000016355,17,strict_threshold,allow,0,0,0,-1.9965
TXN_000016664,17,strict_threshold,allow,0,0,0,1.0753
TXN_000016565,17,strict_threshold,allow,0,0,0,-1.4451
TXN_000016326,17,strict_threshold,allow,0,0,0,-3.1322
TXN_000016633,17,strict_threshold,allow,0,0,0,4.6863
TXN_000016604,17,strict_threshold,allow,0,0,0,-4.8723
TXN_000016607,17,strict_threshold,allow,0,0,0,-4.3963
TXN_000016616,17,strict_threshold,allow,0,0,0,-4.7376
TXN_000016614,17,strict_threshold,allow,0,0,0,-3.4999
TXN_000016331,17,strict_threshold,allow,0,0,0,0.8984
TXN_000016901,17,strict_threshold,allow,0,0,0,-2.3935
TXN_000016899,17,strict_threshold,allow,0,0,0,-3.3463
TXN_000016927,17,strict_threshold,allow,0,0,0,-4.5149
TXN_000016079,17,strict_threshold,allow,0,0,0,3.3673
TXN_000016918,17,strict_threshold,allow,0,0,0,9.9982
TXN_000016913,17,strict_threshold,allow,0,0,0,-2.271
TXN_000016467,17,strict_threshold,allow,0,0,0,-5.0856
TXN_000016460,17,strict_threshold,allow,0,0,0,-4.7796
TXN_000016458,17,strict_threshold,allow,0,0,0,-2.454
TXN_000016877,17,strict_threshold,allow,0,0,0,-1.8566
TXN_000016627,17,strict_threshold,allow,0,0,0,-4.7776
TXN_000016861,17,strict_threshold,allow,0,0,0,-4.0918
TXN_000016489,17,strict_threshold,allow,0,0,0,3.3514
TXN_000016487,17,strict_threshold,allow,0,0,0,-2.6635
TXN_000016474,17,strict_threshold,allow,0,0,0,2.8921
TXN_000016162,17,strict_threshold,allow,0,0,0,-3.4823
TXN_000016826,17,strict_threshold,allow,0,0,0,-4.5002
TXN_000016505,17,strict_threshold,allow,0,0,0,-4.3976
TXN_000016174,17,strict_threshold,allow,0,0,0,-4.9087
TXN_000016522,17,strict_threshold,allow,0,0,0,-2.1643
TXN_000016778,17,strict_threshold,allow,0,0,0,-2.0186
TXN_000016751,17,strict_threshold,allow,0,0,0,-0.3486
TXN_000016382,17,strict_threshold,allow,0,0,0,-3.2402
TXN_000016551,17,strict_threshold,allow,0,0,0,-4.915
TXN_000016245,17,strict_threshold,allow,0,0,0,-4.1159
TXN_000016592,17,strict_threshold,allow,0,0,0,-1.9373
TXN_000016587,17,strict_threshold,allow,0,0,0,-4.4593
TXN_000016318,17,strict_threshold,allow,0,0,0,-0.0778
TXN_000016316,17,strict_threshold,allow,0,0,0,4.9383
TXN_000016632,17,strict_threshold,allow,0,0,0,4.4482
TXN_000016705,17,strict_threshold,allow,0,0,0,-4.4199
TXN_000016281,17,strict_threshold,allow,0,0,0,-3.4437
TXN_000016366,17,strict_threshold,allow,0,0,0,-1.1217
TXN_000016284,17,strict_threshold,allow,0,0,0,-0.0154
TXN_000016354,17,strict_threshold,allow,0,0,0,-3.8772
TXN_000016584,17,strict_threshold,allow,0,0,0,11.6826
TXN_000016311,17,strict_threshold,allow,0,0,0,-2.7855
TXN_000016308,17,strict_threshold,allow,0,0,0,-4.135
TXN_000016665,17,strict_threshold,allow,0,0,0,-0.7901
TXN_000016647,17,strict_threshold,allow,0,0,0,-4.3591
TXN_000016637,17,strict_threshold,allow,0,0,0,-3.3692
TXN_000016893,17,strict_threshold,allow,0,0,0,-3.3256
TXN_000016112,17,strict_threshold,allow,0,0,0,-4.9329
TXN_000016904,17,strict_threshold,allow,0,0,0,-4.7072
TXN_000016936,17,strict_threshold,allow,0,0,0,2.4067
TXN_000016083,17,strict_threshold,allow,0,0,0,-2.4263
TXN_000016073,17,strict_threshold,allow,0,0,0,-3.0497
TXN_000016917,17,strict_threshold,allow,0,0,0,-2.5862
TXN_000016456,17,strict_threshold,allow,0,0,0,-2.3768
TXN_000016094,17,strict_threshold,allow,0,0,0,-4.8913
TXN_000016165,17,strict_threshold,allow,0,0,0,-4.8674
TXN_000016836,17,strict_threshold,allow,0,0,0,-3.5543
TXN_000016845,17,strict_threshold,allow,0,0,0,-2.473
TXN_000016106,17,strict_threshold,allow,0,0,0,-4.1812
TXN_000016494,17,strict_threshold,allow,0,0,0,4.9667
TXN_000016897,17,strict_threshold,allow,0,0,0,-3.6068
TXN_000016673,17,strict_threshold,allow,0,0,0,-4.2993
TXN_000016352,17,strict_threshold,allow,0,0,0,-1.6897
TXN_000016574,17,strict_threshold,allow,0,0,0,-4.2362
TXN_000016583,17,strict_threshold,allow,0,0,0,-3.2518
TXN_000016348,17,strict_threshold,allow,0,0,0,-4.1715
TXN_000016816,17,strict_threshold,allow,0,0,0,-1.6164
TXN_000016603,17,strict_threshold,allow,0,0,0,-2.7004
TXN_000016118,17,strict_threshold,allow,0,0,0,-5.1059
TXN_000016889,17,strict_threshold,allow,0,0,0,-4.5696
TXN_000016454,17,strict_threshold,allow,0,0,0,-4.2193
TXN_000016879,17,strict_threshold,allow,0,0,0,-2.657
TXN_000016874,17,strict_threshold,allow,0,0,0,-4.3804
TXN_000016514,17,strict_threshold,allow,0,0,0,-3.6409
TXN_000016214,17,strict_threshold,allow,0,0,0,-3.9773
TXN_000016202,17,strict_threshold,allow,0,0,0,-1.8584
TXN_000016324,17,strict_threshold,allow,0,0,0,-0.6791
TXN_000016261,17,strict_threshold,allow,0,0,0,-1.0661
TXN_000016708,17,strict_threshold,allow,0,0,0,0.8318
TXN_000016697,17,strict_threshold,allow,0,0,0,-4.5469
TXN_000016275,17,strict_threshold,allow,0,0,0,-3.6687
TXN_000016686,17,strict_threshold,allow,0,0,0,-5.053
TXN_000016694,17,strict_threshold,allow,0,0,0,-3.9046
TXN_000016807,17,strict_threshold,allow,0,0,0,-4.5616
TXN_000016186,17,strict_threshold,allow,0,0,0,-4.7711
TXN_000016372,17,strict_threshold,allow,0,0,0,-2.5363
TXN_000016282,17,strict_threshold,allow,0,0,0,-4.7079
TXN_000016195,17,strict_threshold,allow,0,0,0,-2.2019
TXN_000016569,17,strict_threshold,allow,0,0,0,-3.1313
TXN_000016571,17,strict_threshold,allow,0,0,0,-2.5782
TXN_000016178,17,strict_threshold,allow,0,0,0,-2.3754
TXN_000016184,17,strict_threshold,allow,0,0,0,0.6521
TXN_000016412,17,strict_threshold,allow,0,0,0,-3.296
TXN_000016466,17,strict_threshold,allow,0,0,0,-4.8352
TXN_000016600,17,strict_threshold,allow,0,0,0,-5.197
TXN_000016236,17,strict_threshold,allow,0,0,0,-3.0784
TXN_000016737,17,strict_threshold,allow,0,0,0,-4.4144
TXN_000016388,17,strict_threshold,allow,0,0,0,44.6156
TXN_000016229,17,strict_threshold,allow,0,0,0,-2.2217
TXN_000016223,17,strict_threshold,allow,0,0,0,-3.9132
TXN_000016763,17,strict_threshold,allow,0,0,0,1.9527
TXN_000016750,17,strict_threshold,allow,0,0,0,-4.5579
TXN_000016827,17,strict_threshold,allow,0,0,0,-4.4452
TXN_000016677,17,strict_threshold,allow,0,0,0,-0.7476
TXN_000016815,17,strict_threshold,allow,0,0,0,-3.342
TXN_000016305,17,strict_threshold,allow,0,0,0,-4.1672
TXN_000016312,17,strict_threshold,allow,0,0,0,-3.5079
TXN_000016671,17,strict_threshold,allow,0,0,0,-2.8267
TXN_000016824,17,strict_threshold,allow,0,0,0,-5.2285
TXN_000016150,17,strict_threshold,allow,0,0,0,-0.6183
TXN_000016646,17,strict_threshold,allow,0,0,0,-4.8821
TXN_000016660,17,strict_threshold,allow,0,0,0,1.3843
TXN_000016142,17,strict_threshold,allow,0,0,0,-3.1793
TXN_000016926,17,strict_threshold,allow,0,0,0,-0.4392
TXN_000016091,17,strict_threshold,allow,0,0,0,-4.7251
TXN_000016873,17,strict_threshold,allow,0,0,0,-3.6736
TXN_000016863,17,strict_threshold,allow,0,0,0,-3.9458
TXN_000016916,17,strict_threshold,allow,0,0,0,-4.7398
TXN_000016085,17,strict_threshold,allow,0,0,0,-4.0125
TXN_000016652,17,strict_threshold,allow,0,0,0,-4.2166
TXN_000016433,17,strict_threshold,allow,0,0,0,-4.6886
TXN_000016843,17,strict_threshold,allow,0,0,0,0.3055
TXN_000016477,17,strict_threshold,allow,0,0,0,-3.8797
TXN_000016168,17,strict_threshold,allow,0,0,0,-4.5566
TXN_000016842,17,strict_threshold,allow,0,0,0,-0.5733
TXN_000016420,17,strict_threshold,allow,0,0,0,-4.8978
TXN_000016422,17,strict_threshold,allow,0,0,0,-3.9756
TXN_000016814,17,strict_threshold,allow,0,0,0,-5.2417
TXN_000016203,17,strict_threshold,allow,0,0,0,-4.4686
TXN_000016723,17,strict_threshold,allow,0,0,0,-4.905
TXN_000016205,17,strict_threshold,allow,0,0,0,-2.6988
TXN_000016527,17,strict_threshold,allow,0,0,0,-3.8818
TXN_000016196,17,strict_threshold,allow,0,0,0,-3.2197
TXN_000016375,17,strict_threshold,allow,0,0,0,-4.9062
TXN_000016289,17,strict_threshold,allow,0,0,0,-1.2137
TXN_000016499,17,strict_threshold,allow,0,0,0,-5.2917
TXN_000016685,17,strict_threshold,allow,0,0,0,-3.065
TXN_000016256,17,strict_threshold,allow,0,0,0,-4.0593
TXN_000016274,17,strict_threshold,allow,0,0,0,-4.535
TXN_000016176,17,strict_threshold,allow,0,0,0,-4.5651
TXN_000016776,17,strict_threshold,allow,0,0,0,-3.0294
TXN_000016244,17,strict_threshold,allow,0,0,0,-4.5035
TXN_000016734,17,strict_threshold,allow,0,0,0,-4.9943
TXN_000016743,17,strict_threshold,allow,0,0,0,-2.9091
TXN_000016718,17,strict_threshold,allow,0,0,0,-4.9039
TXN_000016770,17,strict_threshold,allow,0,0,0,-4.9243
TXN_000016760,17,strict_threshold,allow,0,0,0,-0.9126
TXN_000016757,17,strict_threshold,allow,0,0,0,-2.4206
TXN_000016397,17,strict_threshold,allow,0,0,0,-5.0338
TXN_000016722,17,strict_threshold,allow,0,0,0,-4.8002
TXN_000016470,17,strict_threshold,allow,0,0,0,-5.0405
TXN_000016469,17,strict_threshold,allow,0,0,0,-2.7705
TXN_000016342,17,strict_threshold,allow,0,0,0,-4.981
TXN_000016886,17,strict_threshold,allow,0,0,0,-4.6163
TXN_000016124,17,strict_threshold,allow,0,0,0,-5.2702
TXN_000016108,17,strict_threshold,allow,0,0,0,-4.5549
TXN_000016104,17,strict_threshold,allow,0,0,0,-3.7531
TXN_000016119,17,strict_threshold,allow,0,0,0,-2.3491
TXN_000016871,17,strict_threshold,allow,0,0,0,-5.1904
TXN_000016629,17,strict_threshold,allow,0,0,0,-5.0123
TXN_000016123,17,strict_threshold,allow,0,0,0,-4.1807
TXN_000016553,17,strict_threshold,allow,0,0,0,-4.6612
TXN_000016578,17,strict_threshold,allow,0,0,0,-4.1684
TXN_000016154,17,strict_threshold,allow,0,0,0,-4.9551
TXN_000016823,17,strict_threshold,allow,0,0,0,-3.7186
TXN_000016434,17,strict_threshold,allow,0,0,0,-2.9886
TXN_000016158,17,strict_threshold,allow,0,0,0,-4.2842
TXN_000016300,17,strict_threshold,allow,0,0,0,-5.2608
TXN_000016084,17,strict_threshold,allow,0,0,0,-2.8705
TXN_000016338,17,strict_threshold,allow,0,0,0,-2.3684
TXN_000016329,17,strict_threshold,allow,0,0,0,-2.5487
TXN_000016086,17,strict_threshold,allow,0,0,0,-4.669
TXN_000016295,17,strict_threshold,allow,0,0,0,6.3722
TXN_000016562,17,strict_threshold,allow,0,0,0,-4.5494
TXN_000016283,17,strict_threshold,allow,0,0,0,-4.5889
TXN_000016805,17,strict_threshold,allow,0,0,0,-5.0828
TXN_000016198,17,strict_threshold,allow,0,0,0,-4.7193
